duration,mean_amplitude,std_amplitude,max_amplitude,min_amplitude,rms_energy,peak_amplitude,zcr_mean,zcr_std,zcr_median,zcr_max,zcr_min,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_median,spectral_centroid_max,spectral_centroid_min,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_median,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_median,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_median,mfcc_1_mean,mfcc_1_std,mfcc_1_median,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_median,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_median,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_median,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_median,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_median,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_median,mfcc_7_max,mfcc_7_min,mfcc_8_mean,mfcc_8_std,mfcc_8_median,mfcc_8_max,mfcc_8_min,mfcc_9_mean,mfcc_9_std,mfcc_9_median,mfcc_9_max,mfcc_9_min,mfcc_10_mean,mfcc_10_std,mfcc_10_median,mfcc_10_max,mfcc_10_min,mfcc_11_mean,mfcc_11_std,mfcc_11_median,mfcc_11_max,mfcc_11_min,mfcc_12_mean,mfcc_12_std,mfcc_12_median,mfcc_12_max,mfcc_12_min,mfcc_13_mean,mfcc_13_std,mfcc_13_median,mfcc_13_max,mfcc_13_min,mfcc_14_mean,mfcc_14_std,mfcc_14_median,mfcc_14_max,mfcc_14_min,mfcc_15_mean,mfcc_15_std,mfcc_15_median,mfcc_15_max,mfcc_15_min,mfcc_16_mean,mfcc_16_std,mfcc_16_median,mfcc_16_max,mfcc_16_min,mfcc_17_mean,mfcc_17_std,mfcc_17_median,mfcc_17_max,mfcc_17_min,mfcc_18_mean,mfcc_18_std,mfcc_18_median,mfcc_18_max,mfcc_18_min,mfcc_19_mean,mfcc_19_std,mfcc_19_median,mfcc_19_max,mfcc_19_min,mfcc_20_mean,mfcc_20_std,mfcc_20_median,mfcc_20_max,mfcc_20_min,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_5_mean,mfcc_delta_5_std,chroma_mean,chroma_std,chroma_median,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_median,spectral_contrast_band_1_mean,spectral_contrast_band_2_mean,spectral_contrast_band_3_mean,spectral_contrast_band_4_mean,spectral_contrast_band_5_mean,spectral_contrast_band_6_mean,spectral_contrast_band_7_mean,tonnetz_mean,tonnetz_std,tonnetz_median,tempo,beat_count,energy,energy_entropy,harmonic_energy,percussive_energy,harmonic_percussive_ratio,low_freq_energy,mid_freq_energy,high_freq_energy,low_freq_ratio,mid_freq_ratio,high_freq_ratio,skewness,kurtosis,filename,label
10.0,0.04431853,0.040039532,0.2104533,-0.1312039,0.05412565,0.2104533,0.0888830481438515,0.006871029944989786,0.08935546875,0.1025390625,0.04248046875,1466.8880288028909,33.867169953363735,1465.3876370477828,1584.4447796695126,1380.2322741897672,2571.619020537268,57.49429069928328,2573.2177734375,1021.2470876146613,34.59746769605008,1018.6399027026965,1.3995835e-05,0.00019672072,1.2008886e-07,-298.19925,6.1651263,-298.43213,-226.64532,-310.1648,242.00807,7.046504,242.56685,249.98932,150.51846,-152.06671,5.918358,-152.48276,-74.33934,-161.13055,2.6348255,3.350977,2.8050265,12.163571,-8.067642,22.956995,3.611724,22.922573,32.737,-0.33532536,-67.51167,4.205514,-67.834526,-26.83566,-75.91766,17.586012,3.1148107,17.664566,27.108694,3.948184,21.88878,2.996149,22.021404,30.128197,13.23488,1.2733644,3.2938893,1.3357108,21.403805,-6.4903336,42.509155,2.955021,42.697845,50.9956,29.063675,-7.0841928,3.0160332,-6.9772234,1.5065403,-18.439789,-16.484142,3.1729653,-16.856323,-0.52411294,-24.788956,30.421106,3.0399628,30.50671,39.639633,16.385681,-5.3811126,2.8084,-5.387556,5.71325,-14.97538,-5.853368,3.0256119,-5.9068966,5.4809084,-13.444746,17.540245,3.064942,17.576145,25.651218,6.968933,-16.115273,2.806323,-16.15981,-7.1526155,-24.903168,3.591675,3.0314364,3.6019347,11.189415,-4.967257,23.809443,3.0261211,23.782135,32.078766,10.327405,-12.943916,3.029737,-13.004121,-3.5608168,-20.999447,-0.019436609,1.1255966,0.07887272,1.220812,-0.03735853,1.0629123,0.02254144,0.5945117,0.028393585,0.7032365,0.46939752,0.28397578,0.39393482,0.43756542,0.2836741,0.20037906,0.18974112,0.21671556,0.25886008,0.55557096,0.61749834,0.64798164,0.8094451,0.8489523,0.56638616,26.327904104212752,20.447302707681814,18.844085807576803,25.78385620085097,10.233450401126957,18.30932500180143,17.000170789632993,20.26252201815424,74.7534418949364,17.952562422986283,-0.00048540905907668003,0.03797015263722112,0.001016051251984658,117.45383522727273,1,645.9737,3354.4395,425.12823,63.36929,6.708742340335138,754707.5,455742.6,79825.5,0.5849195980897492,0.35321336381131746,0.06186701387930195,0.007603180594742298,0.009052759036421776,172505_20201125_0330.wav,NoLeak
10.0,0.04440595,0.04024654,0.21702407,-0.12766984,0.054237586,0.21702407,0.09045665059454756,0.006009723622849761,0.0908203125,0.111328125,0.05029296875,1465.872309496563,32.333811947752565,1465.7698266380016,1575.7166435148208,1367.4857626660098,2566.4230736115137,54.18494048249424,2562.451171875,1018.6864409539592,28.809593492647778,1017.6015493372174,8.8869065e-06,0.00013695375,1.2044339e-07,-301.33972,5.6675897,-301.7231,-238.45074,-309.68393,247.72945,6.604853,248.15729,256.18124,156.46048,-155.04312,5.242794,-155.52365,-86.44926,-163.3746,3.746038,3.310064,3.5098374,14.22539,-5.8989,24.178719,3.5004852,23.995903,36.061295,0.94604766,-68.35659,4.249446,-68.692696,-21.107092,-78.58708,18.909016,3.1066449,18.947216,27.441837,8.109627,22.686256,3.2182164,22.609491,33.31687,14.692781,1.1243008,3.1460881,0.89054644,16.135784,-9.029186,43.414112,3.1457431,43.525936,52.091133,28.707338,-6.957513,3.113765,-6.9558396,2.3525639,-15.55419,-16.238972,3.1722455,-16.316242,-4.9761696,-24.515234,31.410437,2.9831939,31.612381,39.158173,17.001797,-5.48811,2.891355,-5.440715,3.1990814,-14.083118,-5.826217,2.891967,-5.850335,2.6923983,-13.558517,18.039042,3.0100288,17.990704,27.221249,8.72275,-16.078358,3.050551,-16.339458,-2.7945309,-24.119263,4.209564,2.8003433,4.2052584,11.611216,-2.641917,24.138899,3.0070102,24.274448,32.009937,14.520026,-13.718694,2.9757988,-13.68182,-3.195521,-21.818825,-0.052239362,1.007402,0.092167936,1.183558,-0.04390036,0.93196493,0.019096248,0.55718046,0.036197413,0.6208747,0.46239468,0.2799981,0.37864393,0.427127,0.2933832,0.20676087,0.1887924,0.2119637,0.24800311,0.4772505,0.613926,0.6175673,0.8078346,0.8850249,0.57110304,26.315198383917988,20.523113904693993,18.81843367054431,26.051654897356496,10.00577705545114,17.951884960927824,17.063252685847086,20.35597814973634,74.87889300626847,17.89894793183856,0.002706440134574755,0.036424764941099336,0.004777641771130959,117.45383522727273,1,648.64825,3367.4238,424.97974,64.024475,6.637769941561277,754182.94,457605.34,81707.195,0.5830580295795386,0.3537742062109996,0.06316774608995547,-0.006002803333103657,-0.05079716816544533,172505_20201125_0345.wav,NoLeak
10.0,0.047495466,0.04594754,0.26902992,-0.1805796,0.058620676,0.26902992,0.08441374528712298,0.008143711817505317,0.08544921875,0.1015625,0.0439453125,1375.1868475332656,84.11960445132662,1392.2626691366452,1572.7107006258236,1081.0910807825571,2512.9148124818735,77.26291681829011,2519.384765625,1038.330038368963,32.264196915424016,1036.0954368071227,9.283541e-06,0.00014994651,1.16111444e-07,-268.6674,5.2892075,-269.37894,-241.45378,-285.0844,221.58022,7.161966,221.14868,236.5644,156.18126,-126.5858,6.4615073,-126.52434,-79.152954,-142.52136,4.4718814,5.6558003,4.369138,18.603886,-8.201759,24.709396,5.209251,24.361467,36.47986,6.728491,-54.75959,4.9972315,-54.888596,-27.309258,-67.07476,18.09027,4.56334,18.053272,29.118172,1.4824634,25.91201,4.2399025,25.58084,37.503174,16.538118,8.9214325,4.0671315,8.79673,19.767418,-3.0370939,42.188446,3.9474537,42.34191,52.047966,29.453316,-2.171225,3.833831,-2.1200776,6.008005,-14.95392,-10.932681,3.6437294,-11.060584,-2.2626123,-21.202627,30.968859,3.5710588,31.092308,40.628304,20.400387,0.29055902,3.4479108,0.21986604,8.737731,-8.717302,-1.7112979,3.5262282,-1.7024738,7.4422617,-12.463027,18.476355,3.3971412,18.452538,28.214922,7.926463,-11.504903,3.4911766,-11.642702,1.5911667,-21.946768,5.2939205,3.4515862,5.205488,16.530651,-5.059766,24.438305,3.147409,24.352133,33.199387,12.287811,-9.770327,2.9979634,-9.843187,-1.5951021,-19.36104,-0.050336953,0.69544005,0.043776352,0.7550872,-0.06901722,0.8181201,-0.0060531367,0.6600192,0.019361544,0.57123953,0.49532574,0.26569635,0.4412433,0.45060036,0.3223118,0.2706922,0.271886,0.27568606,0.31351426,0.58461255,0.6260846,0.63231754,0.8324983,0.81017923,0.55352604,25.677736944657003,20.446192195612703,18.613854811232883,23.067687962422443,10.17493469768425,17.31561806187847,16.84137441184519,20.21875616748382,74.41349420699429,17.71229310429055,0.0003670255486032088,0.04309658335912319,0.003095472379347204,117.45383522727273,1,757.7226,3781.9749,482.57156,74.48191,6.4790438261943,927611.8,455341.47,79447.01,0.6343077502209125,0.31136583076349994,0.05432644572681111,0.005394672974944115,0.3131812810897827,172505_20201125_0400.wav,NoLeak
10.0,0.044394847,0.040356334,0.20700312,-0.12236526,0.054302882,0.20700312,0.08854544301044083,0.006543412727665886,0.0888671875,0.109375,0.04931640625,1444.1537182648683,41.795976995646065,1447.7013413020177,1555.6039064316853,1318.812627706442,2562.3262693046695,56.31850109526162,2562.451171875,1026.766542824809,25.80103794238125,1024.3269723307453,4.6847217e-06,6.732383e-05,1.2100803e-07,-295.86227,4.4873877,-296.4481,-258.64975,-306.1907,243.14969,5.6193743,243.35223,253.15413,175.20523,-148.76564,4.818398,-149.1601,-95.313354,-161.05972,4.578005,3.9622428,4.3387594,15.604067,-5.8419733,24.477633,3.9676607,24.23257,39.632824,4.511611,-65.872475,4.239064,-66.20346,-29.204292,-75.80745,18.525795,3.4730973,18.29209,31.109467,9.776136,23.148579,3.4813323,22.852886,36.714005,13.697405,2.9369228,3.5030048,2.6250596,18.762888,-7.1734443,43.922638,3.397906,43.922775,53.675728,28.591995,-5.515998,3.2952447,-5.7353177,4.7246656,-14.751722,-14.93767,3.4875107,-15.106951,-4.073807,-26.51938,31.77763,3.3599942,31.774044,40.75098,15.087469,-3.8789957,3.2649472,-3.798593,6.611005,-12.489616,-4.484817,3.1508698,-4.4709845,5.769203,-13.719668,18.804728,3.385915,18.681328,28.75591,8.921506,-14.891498,3.3470974,-15.02172,-3.076829,-22.051064,4.3405724,2.9598458,4.405761,12.527937,-3.4507613,24.455177,2.8780875,24.16909,33.34286,16.252266,-12.27671,3.105409,-12.603336,-1.6090493,-21.07513,-0.025380878,0.7184786,0.06996618,0.9283167,-0.020859946,0.74279475,0.014004983,0.54624623,0.0074375556,0.6048302,0.46750927,0.27693364,0.39979744,0.3241834,0.21833773,0.19714834,0.20955667,0.24164353,0.45418632,0.63371813,0.6180008,0.73549104,0.90599114,0.61216515,0.45968917,26.16452484187017,20.494582554551315,18.856185493895197,24.75423184988495,10.353046257146573,17.983691861894396,16.987253560494278,20.387741405847528,74.86766921593649,17.818039741886967,-0.0018988660558209008,0.03580290013790239,0.0013415955820927318,117.45383522727273,1,650.21106,3369.9043,426.3819,63.70315,6.693262194634941,769804.0,446311.75,79404.734,0.5942044143647283,0.344503811402444,0.06129176217203819,0.011924797669053078,-0.011112880893051624,172505_20201125_0415.wav,NoLeak
10.0,0.037881494,0.010490097,0.07859306,-0.0030398183,0.03930685,0.07859306,0.00011555611948955916,0.0004955127148512071,0.0,0.00390625,0.0,393.9871517961288,62.70720974891079,390.496902020853,1443.5177167017314,314.8860941714817,880.463198774652,107.46175250687799,872.0947265625,466.9112876415536,112.45839583895298,458.6316075679073,9.223607e-06,0.00017114583,1.476975e-09,-550.5224,15.065821,-551.4938,-317.93393,-560.44653,233.36742,7.982498,234.00668,248.49844,116.033905,18.485619,3.1620052,18.582188,27.177315,-3.338716,-74.958496,6.0350285,-75.54312,1.5308275,-82.81293,-29.969393,3.440352,-30.173382,3.8944726,-38.651672,15.059233,3.0877225,15.056777,22.131176,-2.0862281,4.2166615,3.0050566,4.023986,15.494642,-3.3188353,4.7198644,3.1961138,4.4638796,29.103455,-2.2899373,43.836067,3.0836344,44.06598,52.24932,22.210201,58.160454,4.125978,58.17149,65.294365,12.948811,17.777454,3.0838904,17.69329,26.642498,2.9489346,-20.192272,2.946865,-20.287445,-3.4477053,-27.420116,-12.171009,2.6848354,-12.351187,-3.1928678,-20.090157,10.124385,2.919205,10.133427,17.827972,-4.169368,9.903526,2.7304928,10.08357,17.713633,1.0268682,1.4554527,2.7519684,1.235071,11.749701,-8.779706,4.3613496,2.8341093,4.1517067,11.321903,-5.8015633,4.434131,2.6588893,4.5627894,13.115608,-3.6713023,-8.094777,2.8335125,-8.232576,5.1323233,-15.44099,-12.556551,3.0321178,-12.521179,3.7903361,-20.687172,-0.26120478,2.7817852,0.16454606,1.5329407,0.0028502715,0.59107584,-0.07977086,1.0889435,-0.028796704,0.5659012,0.22902888,0.30093434,0.08345771,0.039686657,0.027499896,0.03647974,0.054979224,0.07619254,0.117888115,0.114560775,0.36525947,0.9648027,0.64642024,0.22206019,0.08251703,27.915421909816555,15.238511369727476,22.007723507273095,32.83752976801109,17.700557110593667,21.705269608786935,27.885312664923177,61.59234317951842,16.465379583841756,17.22156145304085,0.004372228838897069,0.0666850348746352,-0.003021621517504042,0.0,0,340.67874,2158.5217,332.2719,1.5105846,219.96246564316948,809562.94,36593.83,2.3180723,0.9567503007154756,0.04324698481262203,2.739523124862545e-06,0.00016268467879854143,0.013959978707134724,172506_20201010_043000.wav,NoLeak
10.0,0.08957483,0.105558924,0.48931265,-0.47555605,0.11214465,0.48931265,0.06921131815545244,0.004174986759882529,0.0693359375,0.076171875,0.03662109375,711.4997119654031,32.586106385886275,718.9047090427902,790.6733544598621,547.4160702374979,941.4905946381961,20.850844682636392,947.4609375,396.7153553164002,32.18472304553881,394.6435186306422,5.586796e-07,1.0138647e-05,7.0379164e-10,-341.03568,3.7206087,-341.33487,-302.31033,-348.2981,244.65143,3.3466253,244.36716,254.89517,236.8808,17.201036,3.7644808,17.053493,30.91999,-12.990099,-80.05902,3.7338598,-80.50772,-53.737747,-88.23311,-29.814354,3.3978248,-29.9388,-8.433415,-38.279316,18.309132,3.0785642,18.279827,28.406538,3.111435,4.9097214,3.1251066,4.6265655,14.942591,-3.6625178,3.398414,3.1836512,3.2193975,15.378368,-4.3860598,44.36271,3.3556623,44.23535,53.111496,25.742138,60.575737,3.9450777,60.583,69.04474,16.218903,19.179508,3.2481346,19.213566,27.36607,4.6365747,-20.707174,3.401376,-20.759624,-1.6270695,-31.864866,-13.342159,3.0818326,-13.359974,-2.4070468,-21.236294,8.895392,3.0456052,8.971264,16.973438,0.4344958,8.421507,3.018267,8.249019,17.470898,-1.8009696,0.057304293,2.8299131,0.089327335,8.075556,-8.451395,3.204489,2.893693,3.355278,11.087128,-5.5461674,2.7827766,2.8170843,2.9055917,12.484929,-6.3973475,-10.417846,2.840783,-10.477158,1.0827621,-20.2986,-14.542016,2.9276197,-14.568662,4.040377,-24.449213,-0.04464846,0.61185277,-0.0041881814,0.49251366,0.025395874,0.61365753,-0.03572686,0.563377,-0.0325136,0.5631577,0.21428975,0.3097577,0.060729034,0.026294421,0.007580714,0.010842219,0.028586183,0.04837263,0.098387785,0.09329958,0.29177487,0.96877563,0.6843706,0.23714335,0.0760491,26.17185738263943,14.669268119616149,20.22033128458166,20.176050350512067,18.895942651387134,22.789171394252694,28.137995587077388,60.0516390396835,15.952881088468459,17.199321567094813,0.01432882526752619,0.07312488236873446,0.001626356504857083,0.0,0,2773.101,10122.842,1962.5933,149.97972,13.0857241747378,986905.0,3592345.2,0.6843287,0.2155167095576012,0.7844832358483118,1.494411968225107e-07,-0.01481570489704609,0.029214704409241676,172506_20201010_044500.wav,NoLeak
10.0,0.037910607,0.010576534,0.08125932,-0.0030906014,0.03935805,0.08125932,8.156902552204176e-05,0.00032925213506457946,0.0,0.001953125,0.0,390.803218999018,49.57319582191079,388.294606818745,1184.7837640049715,312.40915121387786,878.4147966212297,59.06336031176444,872.0947265625,465.9792415040456,93.64483282869539,458.938687520564,5.4153597e-06,0.00010031971,1.4754e-09,-550.6746,14.306391,-551.72394,-329.42413,-558.6467,233.81924,6.8218527,234.47559,241.05695,134.5122,18.575102,3.1398609,18.627838,26.915886,-0.41012815,-74.69369,5.981181,-75.08708,-2.033407,-84.68428,-28.93305,3.4787502,-29.281803,-2.9934196,-37.360733,16.934298,3.318978,16.907867,26.617893,-9.354441,6.4643764,2.9328363,6.434606,15.0850315,-1.8322396,6.781488,3.164599,6.8151674,25.327276,-2.696727,45.45248,3.1396408,45.61396,54.54149,26.902294,59.508804,3.912968,59.643517,66.91848,18.614267,19.141373,2.903297,19.236347,26.923553,5.9237766,-18.875559,2.9700675,-19.147293,-3.2255306,-26.056133,-11.284952,2.7987618,-11.412224,-2.9228675,-18.094006,10.505482,2.892101,10.588665,18.947746,-3.2908134,10.255485,2.7631927,10.309227,20.453453,0.9533325,2.10331,2.6617448,2.0780458,10.862438,-4.630184,4.869824,2.7160363,4.893607,14.084158,-2.3390527,4.2716775,2.6844373,4.0971146,15.402403,-2.8731117,-8.520148,2.7700098,-8.675886,1.5379078,-17.7635,-12.284776,2.6798277,-12.250164,0.4055487,-20.768078,-0.25217748,2.7298229,0.13078976,1.2054361,0.008139792,0.52869946,-0.049905427,1.0194334,0.004073225,0.5559337,0.22433153,0.29905653,0.08113395,0.038461737,0.026741268,0.035345517,0.05345391,0.07102425,0.11324169,0.10727371,0.3327727,0.9601106,0.64380604,0.22833386,0.08141291,27.504795499494325,15.019934737713971,22.15031345176888,30.20426127163892,18.241180174875264,22.124727350710806,27.992112149620862,61.175244520859614,16.173511563824594,16.6225314649302,0.0059222597913652355,0.061926936797149425,-0.0004308754514120947,0.0,0,341.56686,2162.589,333.10565,1.5216886,218.90527148549654,811148.06,36925.508,1.3572258,0.956458004632403,0.04354038326064788,1.6003606706261011e-06,0.007461123168468475,-0.023780440911650658,172506_20201010_050000.wav,NoLeak
10.0,0.08274375,0.09627094,0.45027304,-0.35627234,0.10344337,0.45027304,0.07293177204176333,0.0041261999357758575,0.0732421875,0.08056640625,0.03662109375,746.8420590260241,19.190236241353706,747.287405376896,868.180422407315,686.650362215661,970.6428545533643,18.524529233070005,968.994140625,405.2180098075726,38.296499667130405,402.0986222910955,7.107166e-07,9.987229e-06,7.968277e-10,-353.60834,4.7082896,-353.9922,-300.27377,-362.37827,250.12648,3.4469674,250.048,258.22495,216.13153,14.493441,3.3628764,14.662163,24.085506,-22.003887,-84.3406,3.5976732,-84.396286,-52.159676,-92.713196,-29.388472,2.7039518,-29.543598,-20.502287,-36.433685,22.3173,3.0289755,22.53394,30.74362,2.9175649,7.3571,2.7321186,7.5057316,14.671786,-0.65830183,1.8950284,2.8537793,1.8059502,19.763113,-4.9568663,39.161774,2.7136362,39.106018,46.425766,29.0452,51.53298,3.421848,51.60161,61.07334,22.357353,7.6046247,2.983828,7.5184555,15.894542,-4.904167,-29.833511,2.96587,-29.806675,-16.631805,-38.11828,-15.7288065,2.6152391,-15.693523,-5.9883413,-24.214191,11.473363,2.442718,11.635923,18.23626,4.331383,10.746355,2.588442,10.726027,19.280556,3.541212,-0.088091955,2.5497446,-0.13712317,6.8190975,-8.527426,1.6841483,2.6320128,1.6997269,12.255885,-5.476062,0.11941723,2.732523,0.080023944,9.863695,-9.071665,-14.769513,2.935067,-14.877886,1.5850322,-24.170906,-18.426155,3.061985,-18.372837,-0.79040295,-27.531006,-0.029647805,0.84314346,0.013040837,0.54714924,-0.013674773,0.549802,-0.007775278,0.5580328,0.021044858,0.4166378,0.20235373,0.31252486,0.038612574,0.019170815,0.0037625288,0.010204328,0.019982569,0.028462771,0.04287288,0.041670237,0.1787169,0.679937,0.9589004,0.3513568,0.09320757,26.22885769645014,14.621805460582763,20.576115050966457,22.56554279010701,19.60271924396377,19.934050441835865,27.83998856249304,60.07163021874186,16.076858470261314,17.51121414774811,0.0016567817885936558,0.06271435948201652,0.011185257986215849,0.0,0,2359.467,9001.952,1753.742,100.31486,17.482374868113606,875774.3,3068225.5,0.63230014,0.2220522823209581,0.7779475433636481,1.6031948740207075e-07,0.00394801190122962,0.003890062915161252,172506_20201011_043000.wav,NoLeak
10.0,0.08146425,0.0950241,0.42394686,-0.32959795,0.1022889,0.42394686,0.07257377465197216,0.004109712881702009,0.07275390625,0.08056640625,0.0390625,749.6432963313457,28.878580891411424,748.109484518295,1191.3656791408807,673.4010112315983,977.1128076964907,30.610804327336446,979.7607421875,410.2546991668619,71.42929972926113,405.26286325400423,4.9435944e-06,8.67045e-05,8.136091e-10,-350.91284,7.154858,-351.49554,-251.1759,-360.26218,247.86902,5.9766603,248.16585,257.57434,153.00597,14.168769,3.9804103,14.348748,23.015646,-22.663872,-83.77712,4.3411546,-83.92757,-33.978916,-90.599304,-29.127098,2.784339,-29.09684,-18.925632,-37.03093,22.577534,3.1794922,22.717579,29.815033,1.015372,8.202966,2.7530856,8.219748,18.159967,2.0410516,2.9277484,3.1682663,2.753298,25.3477,-5.332681,39.628662,2.7881193,39.693035,48.658764,28.041561,51.408,3.288304,51.516487,60.058212,22.75312,7.3648176,2.6930132,7.18554,15.118154,-1.4365852,-29.762745,3.0239418,-29.902254,-5.893691,-36.984306,-15.165823,2.7145545,-15.1692,-7.857076,-22.382013,12.235972,2.695096,12.204272,20.201708,1.9599466,11.010967,2.5919266,10.983925,18.416866,3.9553158,-0.5417073,2.781813,-0.61130905,11.951471,-7.8483286,1.2508209,2.775792,1.1649587,8.049871,-7.8387446,0.37341586,2.5797844,0.37719166,7.3962755,-7.378825,-14.194958,2.691684,-14.334651,-6.592755,-20.637806,-18.154648,2.6359398,-18.14992,-6.831458,-24.793592,-0.08454268,1.2905304,0.11219083,1.1100897,0.016522096,0.6618797,-0.042163186,0.7490686,-0.0036193158,0.4629738,0.2083787,0.31679037,0.04085315,0.021383006,0.0037586533,0.010417345,0.02092756,0.030129595,0.040584825,0.04293194,0.19017673,0.71288466,0.9459309,0.3755428,0.10587646,26.24053067703597,14.69444941797839,20.749639552411097,23.53595026475986,19.218960249908843,19.76869262576748,27.5266197412726,60.242029361281716,15.930724229883406,17.46073826637792,0.0026030434433121385,0.06243342680179721,0.011312977308241441,0.0,0,2307.0957,8825.013,1693.6511,100.93147,16.780208159302582,878777.6,2982894.0,4.476866,0.2275637896602408,0.7724350774119838,1.159306417325694e-06,0.00834999606013298,0.04192053899168968,172506_20201011_044500.wav,NoLeak
10.0,0.037876815,0.010087117,0.07751603,-0.008454541,0.039196476,0.07751603,5.437935034802784e-05,0.00036637463739551504,0.0,0.00390625,0.0,391.17211683829834,42.37832783455015,388.8603354560285,1035.3401594286279,320.01951100983536,905.593595925174,46.590178970368186,904.39453125,477.5615128372841,88.3577163979101,471.0029796076415,3.1567251e-06,5.7893423e-05,1.4869417e-09,-550.80054,12.73175,-551.751,-360.5489,-561.8331,234.01022,6.687877,234.49428,242.36465,135.60933,18.586067,2.932994,18.630764,26.044174,-3.656972,-74.16198,6.1709943,-74.76755,7.494081,-82.527916,-26.351559,3.459652,-26.606129,2.6686351,-36.32621,21.997803,3.3128858,22.068184,30.2043,-3.5703773,11.687602,2.5887733,11.604855,19.273315,5.179442,8.710652,2.9733014,8.584299,29.913694,-0.4275985,42.48791,2.9363837,42.455185,51.00039,24.815947,52.645573,3.8541605,52.82843,61.157227,14.225723,11.026151,2.8337467,11.097181,19.449982,0.4607048,-24.593643,2.9382298,-24.56073,-6.737028,-31.962101,-11.696022,2.8424919,-11.611578,-1.4849341,-21.31658,14.529376,2.9251943,14.779488,23.676308,3.1817167,14.234979,2.8505442,14.359404,21.450504,5.959954,2.8341544,2.8774872,2.7753062,15.348013,-4.3776994,3.355256,2.8345277,3.3139856,13.489031,-4.3277893,2.5200195,2.7185462,2.499164,12.78475,-4.3863964,-10.656117,2.6448789,-10.726053,-0.92274535,-19.274296,-14.802522,2.8021326,-14.732227,-2.3213344,-22.087866,-0.17549287,2.3231678,0.15040426,1.3159081,0.013620114,0.4985455,-0.06479738,1.1138979,-0.029523779,0.6193317,0.21329367,0.29904392,0.06476204,0.05223508,0.026736293,0.03140263,0.04294368,0.04950675,0.062401097,0.059185147,0.12379952,0.49676803,0.99079436,0.48580688,0.13794464,27.38757559267845,15.139774682050962,20.79078976571714,30.296553840131473,18.61022034605697,19.414652954862493,27.51707262375877,61.58208197834917,16.735024323633098,17.55742308195715,0.004158602334400126,0.06257862518996027,0.01214203197320628,0.0,0,338.76822,2151.4055,331.98602,1.134587,292.60515803601714,809695.06,33496.555,0.7454019,0.9602732264982826,0.03972587475960038,8.840235526182171e-07,-0.001947498763911426,-0.09897499531507492,172506_20201011_050000.wav,NoLeak
